Wind forecast,Load forecast,Hour contribution,Month contribution
1140.5,11856,-7.554,0
938.5,11694,-8.1784,0
897.75,11691,-8.5721,0
859,12092,-7.8377,0
782,13528,-3.9861,0
677,16119,-0.75799,0
617.25,17936,0.24353,0
570,18225,-0.6933,0
519.5,17916,-2.2254,0
468.75,17640,-3.3214,0
434.25,17346,-4.5531,0
423.25,17481,-5.8897,0
402,17636,-6.4964,0
429.5,17920,-6.5532,0
571.75,18079,-6.0053,0
749.25,18534,-3.1522,0
940,17680,0,0
1138.5,16810,1.6543,0
1344,15991,0.2304,0
1524.3,14982,-2.3736,0
1660.3,13957,-3.3265,0
1839,13061,-5.7591,0
2289.8,12662,-6.685,0
2389.3,12292,-7.2162,0
2492.5,11986,-7.554,0
2560.8,11843,-8.1784,0
2582.5,12033,-8.5721,0
2543.8,12592,-7.8377,0
2467.8,14104,-3.9861,0
2381,16657,-0.75799,0
2293,18552,0.24353,0
2178.5,19173,-0.6933,0
2005.8,19113,-2.2254,0
1822.8,18941,-3.3214,0
1649.5,18487,-4.5531,0
1508.8,18602,-5.8897,0
1405,18677,-6.4964,0
1339.5,18732,-6.5532,0
1381.8,18841,-6.0053,0
1493.5,19256,-3.1522,0
1651,18254,0,0
1792.5,17356,1.6543,0
1923.3,16454,0.2304,0
1994.5,15463,-2.3736,0
2053.5,14406,-3.3265,0
2144.5,13525,-5.7591,0
2013.8,13010,-6.685,0
2412.3,12572,-7.2162,0
2769.8,12238,-7.554,0
3028.3,12116,-8.1784,0
3198.3,12192,-8.5721,0
3391.8,12694,-7.8377,0
3574,14278,-3.9861,0
3722,16842,-0.75799,0
3804,18474,0.24353,0
3915.5,19024,-0.6933,0
4024.5,19148,-2.2254,0
4104.3,19028,-3.3214,0
4144.8,18458,-4.5531,0
4140.8,18588,-5.8897,0
4112.5,17611,-6.4964,0
4058.3,18838,-6.5532,0
3963.3,19022,-6.0053,0
3832,19362,-3.1522,0
3662.8,18513,0,0
3512.3,17685,1.6543,0
3347.5,16772,0.2304,0
3194.8,15659,-2.3736,0
3066.3,14388,-3.3265,0
2942.5,13410,-5.7591,0
2818.3,12935,-6.685,0
2778,12521,-7.2162,0
2782,12217,-7.554,0
2773,12117,-8.1784,0
2829.3,12222,-8.5721,0
2878.3,12720,-7.8377,0
2965,14206,-3.9861,0
3110.8,16728,-0.75799,0
3240,18609,0.24353,0
3386.8,19235,-0.6933,0
3497.3,19224,-2.2254,0
3585.5,18937,-3.3214,0
3667.3,18591,-4.5531,0
3741.8,18516,-5.8897,0
3813.3,18470,-6.4964,0
3894,18314,-6.5532,0
4005.3,18215,-6.0053,0
4101.3,18440,-3.1522,0
4178,17595,0,0
4236.5,16708,1.6543,0
4272.3,15842,0.2304,0
4267.3,14711,-2.3736,0
4204.5,13723,-3.3265,0
4062.3,12944,-5.7591,0
3966.5,12751,-6.685,0
3904.8,12181,-7.2162,0
3894.8,11639,-7.554,0
3903.5,11441,-8.1784,0
3914.5,11255,-8.5721,0
3951.8,11361,-7.8377,0
4005.3,11910,-3.9861,0
4075.8,12747,-0.75799,0
4100,14087,0.24353,0
4152.3,15271,-0.6933,0
4177.8,15876,-2.2254,0
4174,15849,-3.3214,0
4173.8,15626,-4.5531,0
4186.3,15296,-5.8897,0
4180.3,15120,-6.4964,0
4148.3,15073,-6.5532,0
4067,15239,-6.0053,0
3952,15768,-3.1522,0
3837,15306,0,0
3711.3,14486,1.6543,0
3572.8,13772,0.2304,0
3436.5,12980,-2.3736,0
3232.5,12405,-3.3265,0
2988.3,11727,-5.7591,0
2666,11595,-6.685,0
2430,11182,-7.2162,0
2094.5,10766,-7.554,0
1805.8,10638,-8.1784,0
1563,10709,-8.5721,0
1243.3,10933,-7.8377,0
1040,11337,-3.9861,0
838.5,11844,-0.75799,0
743,12799,0.24353,0
781.75,13467,-0.6933,0
935.5,13567,-2.2254,0
1049.3,13368,-3.3214,0
1054.8,13234,-4.5531,0
1033.3,12983,-5.8897,0
1192.8,13228,-6.4964,0
1554,13696,-6.5532,0
2087.3,14207,-6.0053,0
2463,15158,-3.1522,0
2688.3,15291,0,0
2753.3,14552,1.6543,0
2822.5,14031,0.2304,0
2818.3,13279,-2.3736,0
2703.8,12554,-3.3265,0
2543.5,11908,-5.7591,0
3080.5,11514,-6.685,0
2974.5,11271,-7.2162,0
2848,11080,-7.554,0
2747,11109,-8.1784,0
2597.3,11228,-8.5721,0
2408.3,11657,-7.8377,0
2276.3,13201,-3.9861,0
2250.3,15763,-0.75799,0
2275,17690,0.24353,0
2365.8,18119,-0.6933,0
2531.3,17829,-2.2254,0
2698.8,17425,-3.3214,0
2781.8,17092,-4.5531,0
2774.5,17152,-5.8897,0
2723,17179,-6.4964,0
2520.8,17395,-6.5532,0
2104,17689,-6.0053,0
1734,18044,-3.1522,0
1515.5,16434,0,0
1504.3,16706,1.6543,0
1513,15947,0.2304,0
1522,14956,-2.3736,0
1484.5,13907,-3.3265,0
1474.5,12982,-5.7591,0
1097,12600,-6.685,0
1069.3,12260,-7.2162,0
1021,11930,-7.554,0
1006.5,11869,-8.1784,0
1005,11891,-8.5721,0
962.75,12309,-7.8377,0
898,13757,-3.9861,0
839.5,16400,-0.75799,0
781,18261,0.24353,0
763,18724,-0.6933,0
823.75,18545,-2.2254,0
907.75,18374,-3.3214,0
971.75,18175,-4.5531,0
1036.3,18265,-5.8897,0
1107,17766,-6.4964,0
1142.5,18643,-6.5532,0
1294.8,18758,-6.0053,0
1514.3,18970,-3.1522,0
1706.3,18150,0,0
1842.3,17282,1.6543,0
1949.8,16425,0.2304,0
2014.8,15298,-2.3736,0
2022.8,14181,-3.3265,0
1988,13254,-5.7591,0
2023.3,12553,-6.685,0
1974,12126,-7.2162,0
1902,11744,-7.554,0
1826.8,11634,-8.1784,0
1773.8,11777,-8.5721,0
1704,12331,-7.8377,0
1582.5,13865,-3.9861,0
1505.8,16434,-0.75799,0
1471.8,18262,0.24353,0
1434.3,18942,-0.6933,0
1395.8,18979,-2.2254,0
1367.8,18885,-3.3214,0
1332.5,18633,-4.5531,0
1239.8,18701,-5.8897,0
1151.3,18693,-6.4964,0
1075,18701,-6.5532,0
1125,18844,-6.0053,0
1218.8,19223,-3.1522,0
1306,18289,0,0
1273.5,17416,1.6543,0
1299.5,16512,0.2304,0
1304,15495,-2.3736,0
1242.8,14376,-3.3265,0
1207,13429,-5.7591,0
1151.8,12873,-6.685,0
1042.5,12413,-7.2162,0
956,12003,-7.554,0
907.75,11791,-8.1784,0
882.25,11764,-8.5721,0
842.25,12220,-7.8377,0
777.75,13682,-3.9861,0
700.5,16139,-0.75799,0
572.5,17602,0.24353,0
429.25,18019,-0.6933,0
343.5,17897,-2.2254,0
290.25,17482,-3.3214,0
246.75,17099,-4.5531,0
222.25,17193,-5.8897,0
215.5,16302,-6.4964,0
220,17538,-6.5532,0
266,17815,-6.0053,0
356.5,18172,-3.1522,0
457.25,17602,0,0
547.25,16894,1.6543,0
642,16165,0.2304,0
698,15079,-2.3736,0
699.75,13856,-3.3265,0
705.75,12941,-5.7591,0
631.5,12439,-6.685,0
617,11948,-7.2162,0
655.25,11680,-7.554,0
693,11559,-8.1784,0
704.5,11668,-8.5721,0
695.25,12194,-7.8377,0
694.25,13589,-3.9861,0
739,16053,-0.75799,0
734,17809,0.24353,0
600.25,18466,-0.6933,0
445.75,18562,-2.2254,0
381.5,18421,-3.3214,0
350,18104,-4.5531,0
360.75,18046,-5.8897,0
361.25,17973,-6.4964,0
400.75,17891,-6.5532,0
575.5,17787,-6.0053,0
819.5,17877,-3.1522,0
1117.5,17075,0,0
1263.3,16163,1.6543,0
1335.3,15229,0.2304,0
1380.3,14135,-2.3736,0
1324.5,13095,-3.3265,0
1326.5,12272,-5.7591,0
1646.8,11763,-6.685,0
1655.8,11297,-7.2162,0
1670.3,10815,-7.554,0
1682,10543,-8.1784,0
1701,10413,-8.5721,0
1731.3,10525,-7.8377,0
1765.8,11067,-3.9861,0
1714,11861,-0.75799,0
1608.5,12999,0.24353,0
1460.3,14082,-0.6933,0
1265,14675,-2.2254,0
1072,14687,-3.3214,0
931.25,14524,-4.5531,0
797.5,14256,-5.8897,0
684.5,14238,-6.4964,0
610.75,14161,-6.5532,0
607.75,14348,-6.0053,0
623.25,14602,-3.1522,0
648.5,14388,0,0
675,13719,1.6543,0
688.5,13121,0.2304,0
721.5,12398,-2.3736,0
749.75,11823,-3.3265,0
778.5,11119,-5.7591,0
638.25,10982,-6.685,0
622.25,10629,-7.2162,0
646.5,10309,-7.554,0
761.25,10228,-8.1784,0
950,10429,-8.5721,0
1178.8,10616,-7.8377,0
1371.8,10941,-3.9861,0
1466,11427,-0.75799,0
1499.3,12363,0.24353,0
1425.5,13048,-0.6933,0
1265.8,13412,-2.2254,0
1196.3,13511,-3.3214,0
1217.3,13596,-4.5531,0
1321,13445,-5.8897,0
1417.8,13641,-6.4964,0
1513,13819,-6.5532,0
1683,14107,-6.0053,0
1865,14741,-3.1522,0
2003,14789,0,0
2047.5,13985,1.6543,0
2061,13334,0.2304,0
2013.3,12499,-2.3736,0
1839.3,11879,-3.3265,0
1637.5,11213,-5.7591,0
1427.8,10787,-6.685,0
1351.3,10583,-7.2162,0
1301.8,10453,-7.554,0
1219.8,10519,-8.1784,0
1164.5,10654,-8.5721,0
1157.5,11045,-7.8377,0
1160.8,12600,-3.9861,0
1101.5,15182,-0.75799,0
985,16992,0.24353,0
812.5,17357,-0.6933,0
714.5,17036,-2.2254,0
638,16641,-3.3214,0
606.5,16308,-4.5531,0
607.75,16248,-5.8897,0
592.25,16223,-6.4964,0
556.25,16377,-6.5532,0
578,16756,-6.0053,0
666.5,17204,-3.1522,0
782.5,15930,0,0
966.25,16443,1.6543,0
1195.5,15776,0.2304,0
1357,14846,-2.3736,0
1522.5,13930,-3.3265,0
1610,13036,-5.7591,0
1873.8,12458,-6.685,0
1986.8,12191,-7.2162,0
2084,11957,-7.554,0
2166.8,11868,-8.1784,0
2237.5,11893,-8.5721,0
2263,12413,-7.8377,0
2266,13959,-3.9861,0
2280,16394,-0.75799,0
2304,17937,0.24353,0
2348.3,18389,-0.6933,0
2379.8,18211,-2.2254,0
2392,17646,-3.3214,0
2352,17061,-4.5531,0
2208.5,16862,-5.8897,0
2027.3,16377,-6.4964,0
1804.3,17384,-6.5532,0
1600.3,17852,-6.0053,0
1524,18107,-3.1522,0
1509,17613,0,0
1533.8,16899,1.6543,0
1558,16054,0.2304,0
1590.3,14960,-2.3736,0
1638,13735,-3.3265,0
1707.3,12777,-5.7591,0
1906,12186,-6.685,0
1856.5,11772,-7.2162,0
1799.5,11413,-7.554,0
1723,11304,-8.1784,0
1631.3,11426,-8.5721,0
1545.8,12007,-7.8377,0
1480.5,13580,-3.9861,0
1490.5,16056,-0.75799,0
1563.3,17677,0.24353,0
1643.8,18365,-0.6933,0
1692.8,18449,-2.2254,0
1719.8,18416,-3.3214,0
1766.8,18216,-4.5531,0
1819.3,17996,-5.8897,0
1848.3,17818,-6.4964,0
1868.3,17877,-6.5532,0
1908.5,18099,-6.0053,0
1963.8,18490,-3.1522,0
1989,17827,0,0
2000.8,17088,1.6543,0
2037.8,16236,0.2304,0
2071.3,15252,-2.3736,0
2012.8,14193,-3.3265,0
1952.8,13185,-5.7591,0
1877.5,12554,-6.685,0
1916.3,12067,-7.2162,0
1952.3,11733,-7.554,0
1946.8,11547,-8.1784,0
1924.5,11563,-8.5721,0
1935.8,11999,-7.8377,0
1904.5,13488,-3.9861,0
1898.5,15906,-0.75799,0
1895.8,17237,0.24353,0
1908.8,17416,-0.6933,0
1944,16892,-2.2254,0
1968.3,16153,-3.3214,0
1976,15617,-4.5531,0
1916.8,15585,-5.8897,0
1793,15731,-6.4964,0
1651.3,16113,-6.5532,0
1515.3,16736,-6.0053,0
1386,17326,-3.1522,0
1245,17199,0,0
1121.3,16736,1.6543,0
995.75,16038,0.2304,0
907.25,14954,-2.3736,0
854,13791,-3.3265,0
781,12847,-5.7591,0
419.25,12276,-6.685,0
342.25,11779,-7.2162,0
256.75,11554,-7.554,0
187.25,11444,-8.1784,0
151.25,11526,-8.5721,0
122,11966,-7.8377,0
90.25,13412,-3.9861,0
72,15797,-0.75799,0
64.75,17324,0.24353,0
55.25,17645,-0.6933,0
65.25,17272,-2.2254,0
87,16799,-3.3214,0
84,16239,-4.5531,0
80,16078,-5.8897,0
96.5,15994,-6.4964,0
130.25,16197,-6.5532,0
214,16517,-6.0053,0
328.5,16812,-3.1522,0
449.5,16425,0,0
527.25,15716,1.6543,0
624.25,14813,0.2304,0
702.25,13822,-2.3736,0
772.5,12728,-3.3265,0
833,11901,-5.7591,0
1014.5,11678,-6.685,0
863.75,11282,-7.2162,0
740.75,10954,-7.554,0
683.5,10725,-8.1784,0
762.25,10655,-8.5721,0
865.75,10717,-7.8377,0
915.25,11130,-3.9861,0
860.75,11961,-0.75799,0
781.5,12895,0.24353,0
683.5,13695,-0.6933,0
528.5,13849,-2.2254,0
430,13604,-3.3214,0
376.75,13381,-4.5531,0
362.75,13155,-5.8897,0
392,13252,-6.4964,0
507.25,13501,-6.5532,0
703.5,14075,-6.0053,0
962.75,14492,-3.1522,0
1181.3,14695,0,0
1219,14167,1.6543,0
1253.3,13605,0.2304,0
1236.8,12951,-2.3736,0
1071.5,12402,-3.3265,0
874.5,11707,-5.7591,0
532.25,11592,-6.685,0
422,11308,-7.2162,0
383.5,10972,-7.554,0
361,10881,-8.1784,0
283.25,11010,-8.5721,0
184,11041,-7.8377,0
134,11250,-3.9861,0
112,11657,-0.75799,0
96.5,12289,0.24353,0
63.25,12707,-0.6933,0
45.25,12754,-2.2254,0
48,12502,-3.3214,0
46.25,12391,-4.5531,0
34.25,12154,-5.8897,0
32,12402,-6.4964,0
29.75,12870,-6.5532,0
29,13554,-6.0053,0
34.75,14293,-3.1522,0
45,14605,0,0
55,14049,1.6543,0
59.5,13494,0.2304,0
54.5,12816,-2.3736,0
59,12212,-3.3265,0
74.25,11482,-5.7591,0
212.5,11078,-6.685,0
220,10859,-7.2162,0
214.25,10774,-7.554,0
188.5,10910,-8.1784,0
180.5,11023,-8.5721,0
154.5,11485,-7.8377,0
106.25,13132,-3.9861,0
62.5,15663,-0.75799,0
36,17292,0.24353,0
40.25,17445,-0.6933,0
60.5,16714,-2.2254,0
76.25,16138,-3.3214,0
66.25,15697,-4.5531,0
43.25,15553,-5.8897,0
34.25,15591,-6.4964,0
38.75,15986,-6.5532,0
66.75,16613,-6.0053,0
128.5,17183,-3.1522,0
207.75,16060,0,0
251.75,16608,1.6543,0
294.5,15929,0.2304,0
346.25,15008,-2.3736,0
383.75,13882,-3.3265,0
374.5,13017,-5.7591,0
95.75,12488,-6.685,0
90.5,12090,-7.2162,0
77.25,11782,-7.554,0
82.25,11626,-8.1784,0
99.5,11636,-8.5721,0
116.5,12120,-7.8377,0
141.75,13599,-3.9861,0
159,15939,-0.75799,0
162.75,17318,0.24353,0
156,17621,-0.6933,0
119.75,17257,-2.2254,0
81.75,16593,-3.3214,0
51,16068,-4.5531,0
32,15832,-5.8897,0
28.75,15947,-6.4964,0
30,16283,-6.5532,0
34.75,16994,-6.0053,0
49.25,17311,-3.1522,0
77.5,17133,0,0
129.25,16587,1.6543,0
187,15849,0.2304,0
208.5,14910,-2.3736,0
232,13719,-3.3265,0
283.75,12778,-5.7591,0
562.25,12180,-6.685,0
579.75,11803,-7.2162,0
599.75,11546,-7.554,0
621.5,11485,-8.1784,0
554,11626,-8.5721,0
472.5,12174,-7.8377,0
390,13687,-3.9861,0
360.25,16117,-0.75799,0
316,17476,0.24353,0
210,18027,-0.6933,0
146,17788,-2.2254,0
137.5,17418,-3.3214,0
147.25,16970,-4.5531,0
188.5,16608,-5.8897,0
243.5,16440,-6.4964,0
297.5,16647,-6.5532,0
423.75,17132,-6.0053,0
616.5,17649,-3.1522,0
774.25,17293,0,0
842,16797,1.6543,0
933.75,15937,0.2304,0
978.75,14972,-2.3736,0
952,13895,-3.3265,0
881.75,13012,-5.7591,0
1137.3,12382,-6.685,0
1026,11901,-7.2162,0
932.5,11612,-7.554,0
817.75,11535,-8.1784,0
701.25,11645,-8.5721,0
603,12104,-7.8377,0
476.75,13684,-3.9861,0
367.5,16094,-0.75799,0
322.75,17395,0.24353,0
442.75,17539,-0.6933,0
780.75,16929,-2.2254,0
1078.3,15289,-3.3214,0
1332.5,15669,-4.5531,0
1471.5,15654,-5.8897,0
1517.3,15702,-6.4964,0
1515.8,16079,-6.5532,0
1346.8,16919,-6.0053,0
1145.3,17550,-3.1522,0
954.25,17550,0,0
756,17152,1.6543,0
594.25,16373,0.2304,0
477.5,15348,-2.3736,0
377,14210,-3.3265,0
296.75,13255,-5.7591,0
587,12589,-6.685,1.7709
717.25,12175,-7.2162,1.7709
827.25,11955,-7.554,1.7709
954.25,11872,-8.1784,1.7709
1065,11944,-8.5721,1.7709
1230,12327,-7.8377,1.7709
1222,13865,-3.9861,1.7709
1117,16177,-0.75799,1.7709
1032.5,17644,0.24353,1.7709
1027.5,17978,-0.6933,1.7709
1012.8,17530,-2.2254,1.7709
971.25,16860,-3.3214,1.7709
938.75,16244,-4.5531,1.7709
768.75,16109,-5.8897,1.7709
615.75,16238,-6.4964,1.7709
478,16435,-6.5532,1.7709
364.25,16903,-6.0053,1.7709
270.25,17330,-3.1522,1.7709
220.25,17085,0,1.7709
205,16534,1.6543,1.7709
178.75,15703,0.2304,1.7709
158.25,14625,-2.3736,1.7709
183.75,13463,-3.3265,1.7709
241,12733,-5.7591,1.7709
272.25,11477,-6.685,1.7709
313.75,11087,-7.2162,1.7709
329.75,10815,-7.554,1.7709
368.25,10641,-8.1784,1.7709
436.75,10628,-8.5721,1.7709
536.25,10739,-7.8377,1.7709
625.75,11167,-3.9861,1.7709
679.25,11842,-0.75799,1.7709
714.25,12529,0.24353,1.7709
791.75,12948,-0.6933,1.7709
945,12522,-2.2254,1.7709
1090.3,11890,-3.3214,1.7709
1211.5,11526,-4.5531,1.7709
1257.8,11212,-5.8897,1.7709
1317.5,11377,-6.4964,1.7709
1450.8,11891,-6.5532,1.7709
1721.5,12798,-6.0053,1.7709
2047.3,13553,-3.1522,1.7709
2415,14074,0,1.7709
2765.3,13740,1.6543,1.7709
3039.5,13274,0.2304,1.7709
3229.8,12711,-2.3736,1.7709
3272.8,12239,-3.3265,1.7709
3362.8,11624,-5.7591,1.7709
3593,11394,-6.685,1.7709
3656.3,11104,-7.2162,1.7709
3709.5,10962,-7.554,1.7709
3725.8,11034,-8.1784,1.7709
3690.5,11170,-8.5721,1.7709
3608.3,11178,-7.8377,1.7709
3465.8,11380,-3.9861,1.7709
3257.8,11701,-0.75799,1.7709
3081.5,12117,0.24353,1.7709
2997,12333,-0.6933,1.7709
3038.8,12149,-2.2254,1.7709
3077,11822,-3.3214,1.7709
3120.3,11723,-4.5531,1.7709
3268.3,11637,-5.8897,1.7709
3463.8,11731,-6.4964,1.7709
3556,12090,-6.5532,1.7709
3597,12872,-6.0053,1.7709
3570,13796,-3.1522,1.7709
3570,14280,0,1.7709
3652.5,14007,1.6543,1.7709
3817,13470,0.2304,1.7709
3936.5,12852,-2.3736,1.7709
3955.8,12269,-3.3265,1.7709
3942.3,11523,-5.7591,1.7709
3974.3,11209,-6.685,1.7709
3878.3,11081,-7.2162,1.7709
3792.5,11069,-7.554,1.7709
3784,11215,-8.1784,1.7709
3883.3,11372,-8.5721,1.7709
3977.8,11859,-7.8377,1.7709
4065.8,13560,-3.9861,1.7709
4003.5,16079,-0.75799,1.7709
3852.3,17616,0.24353,1.7709
3717.5,17450,-0.6933,1.7709
3602,16190,-2.2254,1.7709
3675.8,15181,-3.3214,1.7709
3845.5,14447,-4.5531,1.7709
3957,14174,-5.8897,1.7709
3981.8,14378,-6.4964,1.7709
3936,15036,-6.5532,1.7709
3820,16096,-6.0053,1.7709
3636.8,17053,-3.1522,1.7709
3456.8,17285,0,1.7709
3350.8,17051,1.6543,1.7709
3354.5,16352,0.2304,1.7709
3379.5,15384,-2.3736,1.7709
3440.5,14293,-3.3265,1.7709
3500.5,13404,-5.7591,1.7709
3589,12651,-6.685,1.7709
3582,12245,-7.2162,1.7709
3497.5,11962,-7.554,1.7709
3366.5,11852,-8.1784,1.7709
3189.3,11893,-8.5721,1.7709
3020.8,12290,-7.8377,1.7709
2840.5,13761,-3.9861,1.7709
2749.8,15997,-0.75799,1.7709
2762.5,17106,0.24353,1.7709
2830.3,17012,-0.6933,1.7709
2816.5,16041,-2.2254,1.7709
2837,15123,-3.3214,1.7709
2808.3,14443,-4.5531,1.7709
2680.8,14294,-5.8897,1.7709
2503.5,14464,-6.4964,1.7709
2224.3,14953,-6.5532,1.7709
1829.8,15988,-6.0053,1.7709
1550.8,16708,-3.1522,1.7709
1450.5,16955,0,1.7709
1518.5,16751,1.6543,1.7709
1642.5,16047,0.2304,1.7709
1770.3,15164,-2.3736,1.7709
1831.5,13983,-3.3265,1.7709
1865,13002,-5.7591,1.7709
2080.5,12309,-6.685,1.7709
2192.3,11869,-7.2162,1.7709
2290.3,11612,-7.554,1.7709
2347,11525,-8.1784,1.7709
2453.3,11645,-8.5721,1.7709
2629.5,12164,-7.8377,1.7709
2790.8,13661,-3.9861,1.7709
2924.8,15974,-0.75799,1.7709
3061.3,17122,0.24353,1.7709
3166.5,17218,-0.6933,1.7709
3173.5,16343,-2.2254,1.7709
3127.8,15606,-3.3214,1.7709
3061.8,15004,-4.5531,1.7709
2969.8,14722,-5.8897,1.7709
2877,14732,-6.4964,1.7709
2820.5,15090,-6.5532,1.7709
2807.5,15956,-6.0053,1.7709
2796.5,16770,-3.1522,1.7709
2771.8,16833,0,1.7709
2724.8,16619,1.6543,1.7709
2663.5,15805,0.2304,1.7709
2656.3,14883,-2.3736,1.7709
2634,13844,-3.3265,1.7709
2622,12947,-5.7591,1.7709
2320,12261,-6.685,1.7709
2207,11776,-7.2162,1.7709
2130.8,11478,-7.554,1.7709
2190.5,11417,-8.1784,1.7709
2388.5,11561,-8.5721,1.7709
2675.8,12111,-7.8377,1.7709
2974.3,13702,-3.9861,1.7709
3291,16010,-0.75799,1.7709
3516,17169,0.24353,1.7709
3637.3,17261,-0.6933,1.7709
3755,16686,-2.2254,1.7709
3868.8,15125,-3.3214,1.7709
4015.3,15390,-4.5531,1.7709
4067.5,15338,-5.8897,1.7709
4100.5,15463,-6.4964,1.7709
4108.8,15795,-6.5532,1.7709
4125.5,16581,-6.0053,1.7709
4148,17081,-3.1522,1.7709
4186.5,17000,0,1.7709
4240.8,16741,1.6543,1.7709
4265.5,16082,0.2304,1.7709
4245.8,15147,-2.3736,1.7709
4153,14068,-3.3265,1.7709
3998.5,13168,-5.7591,1.7709
3893.8,12547,-6.685,1.7709
3834.5,12226,-7.2162,1.7709
3737.3,12026,-7.554,1.7709
3596.3,11868,-8.1784,1.7709
3388.3,11895,-8.5721,1.7709
3127.3,12295,-7.8377,1.7709
2843,13826,-3.9861,1.7709
2555.5,15987,-0.75799,1.7709
2313,17393,0.24353,1.7709
2095.8,17830,-0.6933,1.7709
1862,17542,-2.2254,1.7709
1694.5,16948,-3.3214,1.7709
1692.5,16135,-4.5531,1.7709
1900,15973,-5.8897,1.7709
2097.8,16128,-6.4964,1.7709
2181.3,16035,-6.5532,1.7709
2091.5,16390,-6.0053,1.7709
2033.8,16916,-3.1522,1.7709
2182.3,16930,0,1.7709
2500.3,16528,1.6543,1.7709
2749.8,15776,0.2304,1.7709
2946.5,14636,-2.3736,1.7709
3006.3,13477,-3.3265,1.7709
3041.5,12795,-5.7591,1.7709
3719.8,12094,-6.685,1.7709
3756.8,11639,-7.2162,1.7709
3696.3,11415,-7.554,1.7709
3555.5,11341,-8.1784,1.7709
3379.3,11330,-8.5721,1.7709
3229.5,11430,-7.8377,1.7709
3150,11817,-3.9861,1.7709
3222.3,12433,-0.75799,1.7709
3330.5,13078,0.24353,1.7709
3473.5,13384,-0.6933,1.7709
3647.8,12707,-2.2254,1.7709
3803,11919,-3.3214,1.7709
3974.5,11540,-4.5531,1.7709
4053.3,11158,-5.8897,1.7709
4002,11166,-6.4964,1.7709
3815.3,11842,-6.5532,1.7709
3630.3,12995,-6.0053,1.7709
3456,14030,-3.1522,1.7709
3348,14670,0,1.7709
3275.5,14403,1.6543,1.7709
3128,13949,0.2304,1.7709
2837.3,13379,-2.3736,1.7709
2458.8,12872,-3.3265,1.7709
2026.5,12251,-5.7591,1.7709
2399.3,11924,-6.685,1.7709
1946,11539,-7.2162,1.7709
1378,11363,-7.554,1.7709
898.75,11435,-8.1784,1.7709
647,11433,-8.5721,1.7709
449.5,11406,-7.8377,1.7709
444.5,11661,-3.9861,1.7709
621.25,11914,-0.75799,1.7709
906.5,12184,0.24353,1.7709
1226.8,12160,-0.6933,1.7709
1537.8,11468,-2.2254,1.7709
1822.3,10689,-3.3214,1.7709
1885.8,10302,-4.5531,1.7709
1949,10102,-5.8897,1.7709
2161,10274,-6.4964,1.7709
2434,10996,-6.5532,1.7709
2761,12136,-6.0053,1.7709
3216.8,13377,-3.1522,1.7709
3453,14228,0,1.7709
3603,14205,1.6543,1.7709
3724,13819,0.2304,1.7709
3817,13334,-2.3736,1.7709
3806.8,12695,-3.3265,1.7709
3727.8,11989,-5.7591,1.7709
3516.8,11699,-6.685,1.7709
3589.3,11504,-7.2162,1.7709
3609,11475,-7.554,1.7709
3619.5,11593,-8.1784,1.7709
3581.5,11725,-8.5721,1.7709
3558.8,12230,-7.8377,1.7709
3564.8,13855,-3.9861,1.7709
3576,16244,-0.75799,1.7709
3604.8,17665,0.24353,1.7709
3727,17370,-0.6933,1.7709
3863.8,15894,-2.2254,1.7709
3932.5,14728,-3.3214,1.7709
3997.3,13935,-4.5531,1.7709
4057.3,13761,-5.8897,1.7709
4072.5,14071,-6.4964,1.7709
3958.8,14867,-6.5532,1.7709
3605.8,16086,-6.0053,1.7709
3039.3,17090,-3.1522,1.7709
2388.8,17369,0,1.7709
1794,17235,1.6543,1.7709
1307.3,16548,0.2304,1.7709
975,15556,-2.3736,1.7709
1001.5,14381,-3.3265,1.7709
1149.3,13464,-5.7591,1.7709
1281.3,12865,-6.685,1.7709
1641.3,12417,-7.2162,1.7709
2025.3,12126,-7.554,1.7709
2334.5,12018,-8.1784,1.7709
2600.5,12039,-8.5721,1.7709
2869.5,12387,-7.8377,1.7709
3161.5,13794,-3.9861,1.7709
3423.3,16071,-0.75799,1.7709
3667.5,17235,0.24353,1.7709
3828,16950,-0.6933,1.7709
3892.5,15639,-2.2254,1.7709
3949.8,14697,-3.3214,1.7709
3983.5,14087,-4.5531,1.7709
4008.8,13995,-5.8897,1.7709
4044,14206,-6.4964,1.7709
4109,14620,-6.5532,1.7709
4179.8,15828,-6.0053,1.7709
4212.3,16660,-3.1522,1.7709
4171.5,16883,0,1.7709
4021.8,16846,1.6543,1.7709
3771,16186,0.2304,1.7709
3514.8,15301,-2.3736,1.7709
3424.8,14087,-3.3265,1.7709
3434.5,13134,-5.7591,1.7709
3877,9946.3,-6.685,1.7709
3964,9634.5,-7.2162,1.7709
4037.3,9427.3,-7.554,1.7709
4061.8,9350.5,-8.1784,1.7709
4116.8,9424,-8.5721,1.7709
4160,9779.5,-7.8377,1.7709
4175.8,10836,-3.9861,1.7709
4175.3,12448,-0.75799,1.7709
4172.5,13307,0.24353,1.7709
4179.8,13325,-0.6933,1.7709
4173.5,12661,-2.2254,1.7709
4149,12137,-3.3214,1.7709
4115.5,11830,-4.5531,1.7709
4070.3,11842,-5.8897,1.7709
4077.5,12016,-6.4964,1.7709
4107.5,12350,-6.5532,1.7709
4103,12846,-6.0053,1.7709
4028.5,13347,-3.1522,1.7709
3928.3,13227,0,1.7709
